PostDate,TweetText
2019-06-04, @realDonaldTrump  we do not have loyalty? What is Mitch doing? Reports of them cutting you off at the Tariffs on Mexico. The politicians have been being paid off for years by the cartels hidden secret? I'm asking are they getting paid off?are they responsible for the drugs coming
2019-06-04, Theresa May stood next to @realDonaldTrump as he said the NHS will be "on the table" in a US trade deal. And that's what Tory leadership contenders and Farage are lining up for the No Deal disaster capitalism plans they have.They all need to understand: our NHS is not for sale.
2019-06-04, It will be unless you stand against Brexit
2019-06-04, Winning again !
2019-06-04, Some of our favorite moments from the @realDonaldTrump's state visit to the UK 
2019-06-04, Gutsy move getting Trump's tux from a Craigslist ad.
2019-06-04, She also apparently failed Econ 101.
2019-06-04, Take me with you! I will stir the cocktails!!!
2019-06-04, "Our military and the strength of our military and the strengthening of our military is a number one priority for the Trump administration." - @realDonaldTrump
2019-06-04, Yeah right.
2019-06-05, Democrats wasted 2 years on witch hunts trying to find nonexistent collusion and now they're trying to impeach @realDonaldTrump. Instead of wasting everyone's time on conspiracy theories they should investigate how Obama allowed Russia to threaten our elections under his watch!
2019-06-05, So you want to give the criminal in chief a pass on his crimes and corruption? Did you swear to defend the constitution or unethical immoral Trump? Obstruction is a crime! ImpeachTrump
2019-06-05, I was reaching an average of 2 Million people a day! @facebook hates that I support President @realDonaldTrump and is trying to silence me! Here's your proof Mr President!
2019-06-05, @DavidJHarrisJr we are in the middle of an undeclared Civil War. The Progressive Globalist Insurgency. News is now propaganda Weaponized IRS targets poltical opponents Weaponized Courts & Legal System protect their foot soldiers Smollette & Antifa & harass opponents like Trump
2019-06-05, @BetteMidler is my Twitter hero.
2019-06-05, Trump won't care about plastic n the ocean  rich narcissistic fool only cares about himself
2019-06-05, So when are you going to apologize for all of yours? Also you still don't know how to use quotation marks - but the effect is correct from where I sit.
2019-06-05, Yeah Trump that's how it works....  As the American consumer will turn their vote from you.  In the meantime as millions who already struggle to pay monthly bills get stuck with this new tax.
2019-06-05, Seriously trump could care less about how his actions may affect anyone except himself.
2019-06-05, It's really disturbing to see Trump & @GOP forgetting the key reasons WWII occurred & the sacrifices of so many people & communities; both within military & from the outside civilian populations!Trump's comments alone should trouble everyone who lived through those times!
2019-06-05, I love it Miss Bette  PlasticFree but however is "tiny hands" ever going to drink his BurgerKing diet coke ? Lord knows the man can't hold a cup 
2019-06-05, I "translate" some of @realDonaldTrump's incorrect ramblings on climate change from a recent BBC News article into what he should have said if he understood and accepted science.Trump on climate change: what he should have saidIf I followed up every time Donald Trump opened his mouth on climate change with a blog post pointing out where he was wrong I'd have no time left to do anything else   but this one is simonleewx.com
2019-06-05, I haven't and will never call you the P  word of our great Nation.  You don't deserve it.  notmyp
2019-06-05, It was because of Uranium One Steve. He sat down with Putin at a pizza parlor where they had pepperoni and selected babies from Deep State appliances that were there to spy on them.Do republicans give out pins for lying and stupidity?
2019-06-05, Well if anyone knows about plagiarism it certainly would be your wife Melanie eh?
2019-06-05, Yes thank God they didn't get a deferral for bone spurs and avoid military service.
2019-06-05,  CNN POLL:  54% say @realDonaldTrump will win reelection in 2020 https://cnn.com/2019/06/05/politics/cnn-poll-trump-prediction-economy-issues/index.html 
2019-06-05, That's not the same as 54 % voting for him
2019-06-05, Mr. President Sir EndTheFed
2019-06-05, Do the RUSSIANS already have their software in in our Current voting Machines?? -- @LindseyGrahamSC @DonaldJTrumpJr @HouseGOP @senatemajldr @SenateGOP @SenShelby @johnthune @FBI @DOJ @CIA @realDonaldTrump
2019-06-05, Yup. Probably installed and ready to activate in the next election.
2019-06-05, Yes worldwide love.WWG1WGA 
2019-06-05, Incredible human spirit!
2019-06-05, you mean like sanctions? the ones Obama imposed and trump tried to lift? Then congress voted overwhelmingly for veto-proof sanctions then Trump stallled and stalled then McConnell lifted some sanctions and is making a bunch of money off it??
2019-06-05, Whatever Rex says is right
2019-06-05, These comments only make one thing clear: @realDonaldTrump got his deferments for the wrong thing. They shouldn't have been for his disappearing imaginary bone spurs they should have been for that yellow streak down his back. At least that would have been a real condition. 4/4
2019-06-05, My father's best friend Ralph got drafted to Vietnam and was KIA with a few months. He died saving another soldier. Perhaps he was one the 5 people who served in Trump's place. Think how better the world would be with Ralph instead of Trump.
2019-06-05, Said like the classiest broad around 
2019-06-05, Considering that 95% of Trump's hair is plastic - good call!
2019-06-05, They are making billions of dollars trafficking HUMANS!
2019-06-05, Dear @TeamYouTube will @colbertlateshow be demonetized on YouTube now for saying mean things about fellow YouTuber @realDonaldTrump ??????Quote TweetTeamYouTube@TeamYouTube · Jun 5 2019Replying to @TeamYouTube and @gaywonkUpdate on our continued review we have suspended this channel's monetization. We came to this decision because a pattern of egregious actions has harmed the broader community and is against our YouTube Partner Program policies. More here: https://yt.be/help/xLtT
2019-06-05, No. No is the answer. They won't. You see it's not "Hate speech" when liberals do it... Just the good old racist conservatives. Infact... Expect more Colbert on the trending page.
2019-06-05, right?! I am so ashamed hes in office. I didnt vote for him thats for sure.
2019-06-05, Love it good one
2019-06-05, The Bidens' made millions from Ukraine and China when Joe was VP. The cover-up proves @realDonaldTrump is justified in saying Corrupt Media.  If it were an R it would be weeks of screaming headlines? Alleged bribery and extortion is serious no matter if an R or D involved. https://twitter.com/realDonaldTrump/status/1136149478862254080 This Tweet is unavailable.
2019-06-05, Are you going to convict yourself?
2019-06-05, It is a funny Photoshop  but we don't drive on the right so we can't claim it.
2019-06-05, Too bad. 
2019-06-05, whatever it is he can get stuffed in Kansas
2019-06-06, BREAKING; Massive ratings for @GMB yesterday 24.1% audience share which is 4th highest in the show's history. Thanks for watching & thanks President @realDonaldTrump for a great interview. GMBTrump
2019-06-06, Congratulations Piers and thanks for appearing on QT some much needed good old fashioned logic and common sense. bbcqt GMB
2019-06-06, Way to ruin July4th hardball @realDonaldTrump
2019-06-06, My father was in the Navy during WWII. If he were alive he would gag listening to you. Braveunyielding and true   the opposite of you EmperorHasNoClothes TrumpResign PresidentLoco
2019-06-06, Why do you need someone to love you? Do you understand service to your country? You should be able to fulfill your oath of office despite the fact that your peeps stiffed you at prom.
2019-06-06, Uh-oh third-person rant...somebody's pampers are in a wad!!! 
2019-06-06, D-Day is remembered for those who sacrificed protecting our country but also because their sacrifice marked the beginning of American leadership in protecting liberty & democracy around the globe. They stormed the beaches for an everlasting cause. NeverForget
2019-06-06, And every action of @realDonaldTrump inspired by Hannity and Bannon is for thr U.S. to retreat into itself minimize is global leadership for democracy and good and concede to despots and rivals like Russia and NoKo.  America has fallen so far. @GOP has enabled. uspoli
2019-06-06, This is what was done today. Not trashing Americans using this sight as a Prop for hatred.
2019-06-04, Beautiful gifts from @realDonaldTrump & @FLOTUS for the Queen.Definitely more thoughtful than the iPod full of Obama's speeches!Donald Trump gifts Queen a Tiffany brooch and Prince Philip an Air Force One flying jacket and...DONALD Trump has given the Queen a Tiffany brooch and gifted Prince Philip a personalised Air Force One flying jacket and a book by a World War II hero. On day two of the historic visit the though thesun.co.uk
2019-06-06, You're a drunk Ronna all of DC knows it.
2019-06-06, So did he ban all Muslims?
2019-06-06, Nope he made a ban of the SAME countries listed by the Obama Admin!!!
2019-06-06, You're lying. Again.
2019-06-06, Nosferatu's been hitting the sauce again!
2019-06-06, Dementia Donny pandering after all the goods and social screw ups of this last week...
